seed,method,risk_budget,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
9,conformal_risk_filter,0.050000,48,0.134889,0.026370,0.022905,0.006133,0.166667,0.045621,0.000000,0.000000,0.163194,0.086170,0.219997,0.009211,0.708904,0.038916,-0.254362,0.036691,0.854167,0.050187,0.159722,0.049555
9,conformal_risk_filter,0.080000,48,0.170104,0.024662,0.036016,0.007797,0.142361,0.042385,0.034722,0.023742,0.173611,0.089651,0.212305,0.008390,0.681871,0.036106,-0.227329,0.033394,0.822917,0.047056,0.229167,0.046264
9,conformal_risk_filter,0.100000,48,0.179628,0.026475,0.030584,0.007696,0.177083,0.052744,0.048611,0.032198,0.190972,0.097259,0.218542,0.007291,0.663998,0.031430,-0.209457,0.030667,0.871528,0.039196,0.232639,0.049346
9,conformal_risk_filter,0.150000,48,0.201149,0.031161,0.036433,0.009013,0.166667,0.055021,0.059028,0.041823,0.194444,0.099349,0.214568,0.008065,0.643397,0.035338,-0.188855,0.034309,0.857639,0.044561,0.274306,0.056287
9,failure_aware_rl_recovery,0.000000,48,0.519617,0.071419,0.046931,0.007411,0.194444,0.041646,0.121528,0.092139,0.201389,0.101992,0.248651,0.006611,0.297633,0.075647,0.172035,0.078844,0.909722,0.036339,0.680556,0.087447
9,failure_aware_rl_recovery,0.020000,48,0.571184,0.062513,0.053606,0.006241,0.184028,0.047886,0.125000,0.094551,0.184028,0.096404,0.242418,0.008349,0.238681,0.066653,0.232378,0.069795,0.885417,0.048784,0.767361,0.070635
9,failure_aware_rl_recovery,0.050000,48,0.550988,0.064037,0.055974,0.006325,0.215278,0.037618,0.125000,0.092016,0.166667,0.088611,0.236327,0.009299,0.259483,0.069313,0.208943,0.072498,0.854167,0.053826,0.756944,0.073406
9,failure_aware_rl_recovery,0.080000,48,0.603395,0.055354,0.074516,0.009557,0.173611,0.044528,0.125000,0.094551,0.152778,0.080696,0.221957,0.010781,0.215412,0.062691,0.254300,0.065984,0.777778,0.064761,0.864583,0.050217
9,failure_aware_rl_recovery,0.100000,48,0.614581,0.052670,0.068972,0.008002,0.184028,0.043757,0.125000,0.094551,0.142361,0.077194,0.224374,0.011125,0.193656,0.057312,0.276753,0.060295,0.795139,0.067554,0.868056,0.049555
9,failure_aware_rl_recovery,0.150000,48,0.656281,0.040731,0.075472,0.006930,0.197917,0.052967,0.128472,0.091882,0.121528,0.062838,0.219305,0.010815,0.145320,0.043190,0.325272,0.046764,0.781250,0.063896,0.947917,0.029431
9,recovery_first_policy,0.000000,48,0.572311,0.041313,0.048450,0.006402,0.142361,0.041254,0.107639,0.082238,0.190972,0.097259,0.232667,0.007096,0.231920,0.041527,0.247091,0.044820,0.902778,0.042210,0.746528,0.044561
9,recovery_first_policy,0.020000,48,0.566357,0.034595,0.053759,0.007392,0.111111,0.040494,0.093750,0.073372,0.170139,0.089403,0.226465,0.008543,0.243193,0.036171,0.235324,0.039277,0.861111,0.049912,0.753472,0.042385
9,recovery_first_policy,0.050000,48,0.603793,0.033642,0.052130,0.006838,0.170139,0.039496,0.090278,0.070781,0.166667,0.086995,0.227168,0.008959,0.194121,0.037626,0.286548,0.037974,0.868056,0.051429,0.802083,0.050217
9,recovery_first_policy,0.080000,48,0.616183,0.035842,0.073217,0.009842,0.142361,0.041254,0.100694,0.078259,0.142361,0.079607,0.207120,0.012078,0.197528,0.045275,0.281094,0.046952,0.753472,0.070802,0.868056,0.045577
9,recovery_first_policy,0.100000,48,0.595769,0.031496,0.069661,0.009454,0.180556,0.038702,0.079861,0.061507,0.156250,0.083333,0.210652,0.010600,0.219765,0.046318,0.258392,0.044546,0.770833,0.061994,0.833333,0.040103
9,recovery_first_policy,0.150000,48,0.637821,0.029396,0.068766,0.007809,0.121528,0.042105,0.100694,0.077041,0.138889,0.076173,0.211988,0.010679,0.168451,0.035870,0.312172,0.035943,0.784722,0.062247,0.881944,0.040054
9,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.453159,0.038958,0.068721,0.008974,0.475694,0.062271,0.486111,0.102397,0.166667,0.085348,0.257461,0.008655,0.393139,0.040230,0.061403,0.044655,0.854167,0.050187,0.725694,0.059553
9,risk_bounded_typed_disagreement_protocol_v5,0.020000,48,0.510195,0.038313,0.076099,0.007935,0.486111,0.054877,0.555556,0.108017,0.131944,0.069432,0.249172,0.010648,0.326671,0.036843,0.127871,0.041572,0.815972,0.062461,0.815972,0.053486
9,risk_bounded_typed_disagreement_protocol_v5,0.050000,48,0.535141,0.037737,0.088035,0.010936,0.475694,0.054145,0.548611,0.102454,0.097222,0.060611,0.235406,0.013090,0.307654,0.039689,0.146888,0.041939,0.750000,0.079017,0.864583,0.047307
9,risk_bounded_typed_disagreement_protocol_v5,0.080000,48,0.550308,0.028323,0.095928,0.010320,0.479167,0.058863,0.555556,0.103087,0.086806,0.056705,0.232066,0.013389,0.295292,0.031358,0.159250,0.032370,0.725694,0.080494,0.920139,0.032243
9,risk_bounded_typed_disagreement_protocol_v5,0.100000,48,0.573136,0.030863,0.095056,0.008180,0.472222,0.057815,0.565972,0.104185,0.059028,0.037024,0.227407,0.014481,0.261936,0.030436,0.192606,0.031603,0.711806,0.090062,0.944444,0.024477
9,risk_bounded_typed_disagreement_protocol_v5,0.150000,48,0.588818,0.028198,0.106627,0.008485,0.468750,0.056427,0.569444,0.103316,0.024306,0.021726,0.216611,0.015820,0.254223,0.032267,0.200319,0.033258,0.645833,0.098051,0.989583,0.011534
9,robust_mpc_fallback,0.000000,48,0.243097,0.036252,0.030890,0.007773,0.149306,0.039196,0.076389,0.044528,0.201389,0.102454,0.238052,0.007746,0.599973,0.044473,-0.143511,0.042809,0.899306,0.040966,0.309028,0.059949
9,robust_mpc_fallback,0.020000,48,0.282905,0.037679,0.038620,0.008538,0.128472,0.035391,0.093750,0.053190,0.197917,0.102315,0.231701,0.008688,0.558064,0.042137,-0.101750,0.043613,0.875000,0.050069,0.375000,0.061129
9,robust_mpc_fallback,0.050000,48,0.342108,0.037983,0.046671,0.007606,0.135417,0.046296,0.104167,0.058863,0.170139,0.089403,0.223263,0.008420,0.488166,0.045047,-0.031435,0.045348,0.850694,0.050763,0.479167,0.060448
9,robust_mpc_fallback,0.080000,48,0.443160,0.037196,0.068745,0.009528,0.131944,0.038855,0.149306,0.079161,0.138889,0.082148,0.203390,0.011605,0.383408,0.048975,0.074686,0.048394,0.770833,0.073190,0.659722,0.057508
9,robust_mpc_fallback,0.100000,48,0.481888,0.036885,0.077763,0.009967,0.135417,0.038485,0.163194,0.084507,0.138889,0.077405,0.196206,0.010264,0.344466,0.050358,0.113883,0.049215,0.743056,0.066651,0.729167,0.054697
9,robust_mpc_fallback,0.150000,48,0.552945,0.028479,0.085480,0.008875,0.135417,0.042011,0.177083,0.089887,0.118056,0.072105,0.190098,0.010645,0.260463,0.040481,0.198209,0.040735,0.743056,0.074047,0.847222,0.041074
9,typed_disagreement_protocol_v4,0.000000,48,0.389030,0.042540,0.045452,0.006371,0.434028,0.054796,0.444444,0.094468,0.187500,0.095112,0.264502,0.006254,0.436977,0.045086,0.017565,0.048535,0.934028,0.037342,0.607639,0.074386
9,typed_disagreement_protocol_v4,0.020000,48,0.450718,0.040521,0.052778,0.005769,0.430556,0.065125,0.520833,0.103678,0.180556,0.091672,0.258188,0.007521,0.365598,0.042477,0.088944,0.045626,0.927083,0.039992,0.704861,0.062461
9,typed_disagreement_protocol_v4,0.050000,48,0.453151,0.038084,0.054080,0.006109,0.454861,0.058147,0.482639,0.094920,0.173611,0.090177,0.257757,0.007723,0.361908,0.038311,0.092634,0.042748,0.920139,0.046635,0.722222,0.062532
9,typed_disagreement_protocol_v4,0.080000,48,0.491757,0.037062,0.062218,0.005796,0.479167,0.069884,0.517361,0.096893,0.128472,0.069623,0.244908,0.010894,0.317697,0.041872,0.136845,0.044500,0.857639,0.065960,0.788194,0.057327
9,typed_disagreement_protocol_v4,0.100000,48,0.477655,0.034658,0.063076,0.006634,0.475694,0.056705,0.510417,0.095994,0.125000,0.069119,0.244800,0.011149,0.337431,0.040325,0.117111,0.041643,0.854167,0.067823,0.770833,0.063501
9,typed_disagreement_protocol_v4,0.150000,48,0.537702,0.029339,0.073607,0.006051,0.437500,0.051121,0.583333,0.104756,0.097222,0.062909,0.238710,0.013980,0.271082,0.033630,0.183460,0.036044,0.826389,0.084209,0.885417,0.040287
9,worldbench_diagnostic_probe,0.000000,48,0.495800,0.022253,0.073593,0.009025,0.437500,0.054697,0.409722,0.134406,0.250000,0.123796,0.281681,0.002529,0.327754,0.034824,0.126788,0.034733,1.000000,0.000000,0.954861,0.037342
9,worldbench_diagnostic_probe,0.020000,48,0.495718,0.018865,0.076155,0.009540,0.399306,0.066496,0.392361,0.135643,0.250000,0.123796,0.281570,0.002550,0.330338,0.034152,0.124204,0.033330,1.000000,0.000000,0.968750,0.030224
9,worldbench_diagnostic_probe,0.050000,48,0.501431,0.013728,0.078552,0.009861,0.361111,0.059429,0.388889,0.135240,0.250000,0.123796,0.281500,0.002510,0.326031,0.032033,0.128511,0.030332,1.000000,0.000000,0.986111,0.013170
9,worldbench_diagnostic_probe,0.080000,48,0.499148,0.020172,0.074974,0.009190,0.381944,0.058324,0.402778,0.134714,0.250000,0.123796,0.281630,0.002549,0.325116,0.033633,0.129426,0.033273,1.000000,0.000000,0.965278,0.032198
9,worldbench_diagnostic_probe,0.100000,48,0.503995,0.013583,0.079134,0.009910,0.399306,0.062838,0.392361,0.135992,0.250000,0.123796,0.281192,0.002578,0.323768,0.030301,0.130774,0.029035,1.000000,0.000000,0.989583,0.011534
9,worldbench_diagnostic_probe,0.150000,48,0.500746,0.014637,0.075569,0.009059,0.361111,0.057815,0.402778,0.132233,0.250000,0.123796,0.281442,0.002482,0.323932,0.030714,0.130610,0.029309,1.000000,0.000000,0.968750,0.020988
