method,split,seed,task,family,episodes,classification_correct_count,useful_count,useful_intervention_count,noise_count,noise_false_alarm_count,success_count,unsafe_commit_count,unnecessary_intervention_count,recovery_attempt_count,recovery_success_count,probe_count,protocol_cost_sum,planning_regret_sum,probe_informativeness_sum,disagreement_family_accuracy,useful_disagreement_recall,noise_false_alarm_rate,calibration_error,probe_informativeness,task_success,unsafe_commit_rate,unnecessary_abstention_recovery_rate,recovery_success,protocol_cost,planning_regret_to_oracle
oracle_disagreement_type,combined_disagreement_stress,1,bimanual_manipulation_failure_detection,out_of_distribution_action,88,88,88,88,0,0,70,0,1,4,3,0,15.838800,0.000000,0.000000,1.000000,1.000000,0.000000,0.178370,0.000000,0.795455,0.000000,0.011364,0.750000,0.179986,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,88,0,0,88,9,52,0,9,0,0,0,5.950600,0.000000,0.000000,1.000000,0.000000,0.102273,0.116202,0.000000,0.590909,0.000000,0.102273,0.000000,0.067620,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,bimanual_manipulation_failure_detection,sensor_corruption,88,88,88,88,0,0,70,0,1,88,70,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.167793,0.000000,0.795455,0.000000,0.011364,0.795455,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,bimanual_manipulation_failure_detection,controller_instability,88,88,88,88,0,0,79,0,0,88,79,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.289639,0.000000,0.897727,0.000000,0.000000,0.897727,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,contact_rich_pick_and_place,epistemic_unknown,88,88,88,88,0,0,73,0,6,88,73,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.158496,0.000000,0.829545,0.000000,0.068182,0.829545,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,contact_rich_pick_and_place,aleatoric_sensor_noise,88,88,0,0,88,20,57,0,20,0,0,0,7.248000,0.000000,0.000000,1.000000,0.000000,0.227273,0.069045,0.000000,0.647727,0.000000,0.227273,0.000000,0.082364,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,contact_rich_pick_and_place,model_misspecification,88,88,88,88,0,0,61,0,0,88,61,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.076285,0.000000,0.693182,0.000000,0.000000,0.693182,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,contact_rich_pick_and_place,out_of_distribution_action,88,88,88,88,0,0,56,0,0,0,0,0,15.435200,0.000000,0.000000,1.000000,1.000000,0.000000,0.089371,0.000000,0.636364,0.000000,0.000000,0.000000,0.175400,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,contact_rich_pick_and_place,multi_modal_valid_plans,88,88,0,0,88,11,50,0,11,0,0,0,6.164400,0.000000,0.000000,1.000000,0.000000,0.125000,0.140518,0.000000,0.568182,0.000000,0.125000,0.000000,0.070050,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,contact_rich_pick_and_place,sensor_corruption,88,88,88,88,0,0,64,0,2,88,64,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.080820,0.000000,0.727273,0.000000,0.022727,0.727273,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,contact_rich_pick_and_place,controller_instability,88,88,88,88,0,0,67,0,0,88,67,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.150846,0.000000,0.761364,0.000000,0.000000,0.761364,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,deformable_object_handling,epistemic_unknown,88,88,88,88,0,0,69,0,0,88,69,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.140278,0.000000,0.784091,0.000000,0.000000,0.784091,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,deformable_object_handling,aleatoric_sensor_noise,88,88,0,0,88,14,51,0,14,0,0,0,6.623600,0.000000,0.000000,1.000000,0.000000,0.159091,0.172061,0.000000,0.579545,0.000000,0.159091,0.000000,0.075268,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,deformable_object_handling,model_misspecification,88,88,88,88,0,0,66,0,0,88,66,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.133005,0.000000,0.750000,0.000000,0.000000,0.750000,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,deformable_object_handling,out_of_distribution_action,88,88,88,88,0,0,65,0,1,0,0,0,16.051200,0.000000,0.000000,1.000000,1.000000,0.000000,0.120858,0.000000,0.738636,0.000000,0.011364,0.000000,0.182400,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,deformable_object_handling,multi_modal_valid_plans,88,88,0,0,88,2,59,0,2,0,0,0,5.094800,0.000000,0.000000,1.000000,0.000000,0.022727,0.081810,0.000000,0.670455,0.000000,0.022727,0.000000,0.057895,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,deformable_object_handling,sensor_corruption,88,88,88,88,0,0,58,0,2,88,58,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.051590,0.000000,0.659091,0.000000,0.022727,0.659091,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,deformable_object_handling,controller_instability,88,88,88,88,0,0,70,0,0,88,70,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.194846,0.000000,0.795455,0.000000,0.000000,0.795455,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,mobile_navigation_under_sensor_noise,epistemic_unknown,88,88,88,87,0,0,70,0,8,87,69,0,18.490300,0.000000,0.000000,1.000000,0.988636,0.000000,0.153274,0.000000,0.795455,0.000000,0.090909,0.793103,0.210117,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,88,0,0,88,11,55,0,11,0,0,0,6.175400,0.000000,0.000000,1.000000,0.000000,0.125000,0.104450,0.000000,0.625000,0.000000,0.125000,0.000000,0.070175,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,mobile_navigation_under_sensor_noise,model_misspecification,88,88,88,88,0,0,68,0,4,88,68,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.120059,0.000000,0.772727,0.000000,0.045455,0.772727,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,88,88,88,0,0,74,0,1,0,0,0,15.523200,0.000000,0.000000,1.000000,1.000000,0.000000,0.189953,0.000000,0.840909,0.000000,0.011364,0.000000,0.176400,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,88,0,0,88,7,54,0,7,0,0,0,5.689800,0.000000,0.000000,1.000000,0.000000,0.079545,0.132271,0.000000,0.613636,0.000000,0.079545,0.000000,0.064657,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,mobile_navigation_under_sensor_noise,sensor_corruption,88,88,88,88,0,0,60,0,3,88,60,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.045532,0.000000,0.681818,0.000000,0.034091,0.681818,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,mobile_navigation_under_sensor_noise,controller_instability,88,88,88,88,0,0,73,0,0,88,73,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.211085,0.000000,0.829545,0.000000,0.000000,0.829545,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,legged_locomotion_disturbance,epistemic_unknown,88,88,88,88,0,0,60,0,1,88,60,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.083144,0.000000,0.681818,0.000000,0.011364,0.681818,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,legged_locomotion_disturbance,aleatoric_sensor_noise,88,88,0,0,88,24,52,0,24,24,12,0,8.840800,0.000000,0.000000,1.000000,0.000000,0.272727,0.103075,0.000000,0.590909,0.000000,0.272727,0.500000,0.100464,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,legged_locomotion_disturbance,model_misspecification,88,88,88,88,0,0,67,0,0,88,67,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.152792,0.000000,0.761364,0.000000,0.000000,0.761364,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,legged_locomotion_disturbance,out_of_distribution_action,88,88,88,88,0,0,67,0,0,88,67,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.164457,0.000000,0.761364,0.000000,0.000000,0.761364,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,legged_locomotion_disturbance,multi_modal_valid_plans,88,88,0,0,88,11,50,0,11,11,8,0,6.673700,0.000000,0.000000,1.000000,0.000000,0.125000,0.131636,0.000000,0.568182,0.000000,0.125000,0.727273,0.075838,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,legged_locomotion_disturbance,sensor_corruption,88,88,88,88,0,0,65,0,2,88,65,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.104302,0.000000,0.738636,0.000000,0.022727,0.738636,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,1,legged_locomotion_disturbance,controller_instability,88,88,88,88,0,0,72,0,0,88,72,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.230096,0.000000,0.818182,0.000000,0.000000,0.818182,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,bimanual_manipulation_failure_detection,epistemic_unknown,88,88,88,88,0,0,67,0,4,88,67,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.096115,0.000000,0.761364,0.000000,0.045455,0.761364,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,88,0,0,88,24,52,0,24,0,0,0,7.801600,0.000000,0.000000,1.000000,0.000000,0.272727,0.113162,0.000000,0.590909,0.000000,0.272727,0.000000,0.088655,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,bimanual_manipulation_failure_detection,model_misspecification,88,88,88,88,0,0,69,0,3,88,69,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.154999,0.000000,0.784091,0.000000,0.034091,0.784091,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,bimanual_manipulation_failure_detection,out_of_distribution_action,88,88,88,88,0,0,63,0,1,2,1,0,15.769000,0.000000,0.000000,1.000000,1.000000,0.000000,0.091899,0.000000,0.715909,0.000000,0.011364,0.500000,0.179193,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,88,0,0,88,7,54,0,7,0,0,0,5.703800,0.000000,0.000000,1.000000,0.000000,0.079545,0.099417,0.000000,0.613636,0.000000,0.079545,0.000000,0.064816,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,bimanual_manipulation_failure_detection,sensor_corruption,88,88,88,88,0,0,57,0,0,88,57,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.041671,0.000000,0.647727,0.000000,0.000000,0.647727,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,bimanual_manipulation_failure_detection,controller_instability,88,88,88,88,0,0,76,0,0,88,76,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.259014,0.000000,0.863636,0.000000,0.000000,0.863636,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,contact_rich_pick_and_place,epistemic_unknown,88,88,88,88,0,0,65,0,6,88,65,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.076070,0.000000,0.738636,0.000000,0.068182,0.738636,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,contact_rich_pick_and_place,aleatoric_sensor_noise,88,88,0,0,88,20,63,0,20,0,0,0,7.248000,0.000000,0.000000,1.000000,0.000000,0.227273,0.108905,0.000000,0.715909,0.000000,0.227273,0.000000,0.082364,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,contact_rich_pick_and_place,model_misspecification,88,88,88,88,0,0,65,0,0,88,65,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.123504,0.000000,0.738636,0.000000,0.000000,0.738636,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,contact_rich_pick_and_place,out_of_distribution_action,88,88,88,88,0,0,65,0,0,0,0,0,15.435200,0.000000,0.000000,1.000000,1.000000,0.000000,0.100525,0.000000,0.738636,0.000000,0.000000,0.000000,0.175400,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,contact_rich_pick_and_place,multi_modal_valid_plans,88,88,0,0,88,7,51,0,7,0,0,0,5.682800,0.000000,0.000000,1.000000,0.000000,0.079545,0.146317,0.000000,0.579545,0.000000,0.079545,0.000000,0.064577,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,contact_rich_pick_and_place,sensor_corruption,88,88,88,88,0,0,67,0,1,88,67,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.123048,0.000000,0.761364,0.000000,0.011364,0.761364,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,contact_rich_pick_and_place,controller_instability,88,88,88,88,0,0,71,0,1,88,71,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.183751,0.000000,0.806818,0.000000,0.011364,0.806818,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,deformable_object_handling,epistemic_unknown,88,88,88,88,0,0,71,0,10,88,71,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.138315,0.000000,0.806818,0.000000,0.113636,0.806818,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,deformable_object_handling,aleatoric_sensor_noise,88,88,0,0,88,16,49,0,16,0,0,0,6.878400,0.000000,0.000000,1.000000,0.000000,0.181818,0.163292,0.000000,0.556818,0.000000,0.181818,0.000000,0.078164,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,deformable_object_handling,model_misspecification,88,88,88,88,0,0,64,0,0,88,64,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.107311,0.000000,0.727273,0.000000,0.000000,0.727273,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,deformable_object_handling,out_of_distribution_action,88,88,88,88,0,0,64,0,1,0,0,0,16.051200,0.000000,0.000000,1.000000,1.000000,0.000000,0.113333,0.000000,0.727273,0.000000,0.011364,0.000000,0.182400,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,deformable_object_handling,multi_modal_valid_plans,88,88,0,0,88,8,47,0,8,0,0,0,5.859200,0.000000,0.000000,1.000000,0.000000,0.090909,0.175466,0.000000,0.534091,0.000000,0.090909,0.000000,0.066582,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,deformable_object_handling,sensor_corruption,88,88,88,88,0,0,59,0,1,88,59,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.040353,0.000000,0.670455,0.000000,0.011364,0.670455,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,deformable_object_handling,controller_instability,88,88,88,88,0,0,80,0,0,88,80,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.313112,0.000000,0.909091,0.000000,0.000000,0.909091,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,mobile_navigation_under_sensor_noise,epistemic_unknown,88,88,88,88,0,0,70,0,4,88,70,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.101335,0.000000,0.795455,0.000000,0.045455,0.795455,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,88,0,0,88,8,62,0,8,0,0,0,5.811200,0.000000,0.000000,1.000000,0.000000,0.090909,0.042665,0.000000,0.704545,0.000000,0.090909,0.000000,0.066036,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,mobile_navigation_under_sensor_noise,model_misspecification,88,88,88,88,0,0,69,0,5,88,69,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.170680,0.000000,0.784091,0.000000,0.056818,0.784091,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,88,88,88,0,0,70,0,1,1,1,0,15.558700,0.000000,0.000000,1.000000,1.000000,0.000000,0.158462,0.000000,0.795455,0.000000,0.011364,1.000000,0.176803,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,88,0,0,88,5,51,0,5,0,0,0,5.447000,0.000000,0.000000,1.000000,0.000000,0.056818,0.167791,0.000000,0.579545,0.000000,0.056818,0.000000,0.061898,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,mobile_navigation_under_sensor_noise,sensor_corruption,88,88,88,88,0,0,69,0,4,88,69,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.106781,0.000000,0.784091,0.000000,0.045455,0.784091,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,mobile_navigation_under_sensor_noise,controller_instability,88,88,88,88,0,0,74,0,2,88,74,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.236250,0.000000,0.840909,0.000000,0.022727,0.840909,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,legged_locomotion_disturbance,epistemic_unknown,88,88,88,88,0,0,65,0,5,88,65,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.099584,0.000000,0.738636,0.000000,0.056818,0.738636,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,legged_locomotion_disturbance,aleatoric_sensor_noise,88,88,0,0,88,33,51,0,33,33,21,0,10.341100,0.000000,0.000000,1.000000,0.000000,0.375000,0.108387,0.000000,0.579545,0.000000,0.375000,0.636364,0.117513,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,legged_locomotion_disturbance,model_misspecification,88,88,88,88,0,0,71,0,0,88,71,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.196274,0.000000,0.806818,0.000000,0.000000,0.806818,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,legged_locomotion_disturbance,out_of_distribution_action,88,88,88,88,0,0,66,0,0,88,66,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.143240,0.000000,0.750000,0.000000,0.000000,0.750000,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,legged_locomotion_disturbance,multi_modal_valid_plans,88,88,0,0,88,16,56,0,16,16,10,0,7.507200,0.000000,0.000000,1.000000,0.000000,0.181818,0.072150,0.000000,0.636364,0.000000,0.181818,0.625000,0.085309,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,legged_locomotion_disturbance,sensor_corruption,88,88,88,88,0,0,71,0,0,88,71,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.179022,0.000000,0.806818,0.000000,0.000000,0.806818,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,2,legged_locomotion_disturbance,controller_instability,88,88,88,88,0,0,69,0,0,88,69,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.184712,0.000000,0.784091,0.000000,0.000000,0.784091,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,bimanual_manipulation_failure_detection,epistemic_unknown,88,88,88,87,0,0,70,0,2,87,69,0,18.612100,0.000000,0.000000,1.000000,0.988636,0.000000,0.143157,0.000000,0.795455,0.000000,0.022727,0.793103,0.211501,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,88,0,0,88,10,52,0,10,0,0,0,6.074000,0.000000,0.000000,1.000000,0.000000,0.113636,0.104293,0.000000,0.590909,0.000000,0.113636,0.000000,0.069023,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,bimanual_manipulation_failure_detection,model_misspecification,88,88,88,88,0,0,63,0,0,88,63,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.107309,0.000000,0.715909,0.000000,0.000000,0.715909,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,bimanual_manipulation_failure_detection,out_of_distribution_action,88,88,88,88,0,0,62,0,1,0,0,0,15.699200,0.000000,0.000000,1.000000,1.000000,0.000000,0.079836,0.000000,0.704545,0.000000,0.011364,0.000000,0.178400,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,88,0,0,88,12,51,0,12,0,0,0,6.320800,0.000000,0.000000,1.000000,0.000000,0.136364,0.142706,0.000000,0.579545,0.000000,0.136364,0.000000,0.071827,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,bimanual_manipulation_failure_detection,sensor_corruption,88,88,88,88,0,0,68,0,1,88,68,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.139105,0.000000,0.772727,0.000000,0.011364,0.772727,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,bimanual_manipulation_failure_detection,controller_instability,88,88,88,88,0,0,71,0,0,88,71,0,18.770400,0.000000,0.000000,1.000000,1.000000,0.000000,0.202830,0.000000,0.806818,0.000000,0.000000,0.806818,0.213300,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,contact_rich_pick_and_place,epistemic_unknown,88,88,88,88,0,0,71,0,9,88,71,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.145533,0.000000,0.806818,0.000000,0.102273,0.806818,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,contact_rich_pick_and_place,aleatoric_sensor_noise,88,88,0,0,88,12,51,0,12,0,0,0,6.284800,0.000000,0.000000,1.000000,0.000000,0.136364,0.136963,0.000000,0.579545,0.000000,0.136364,0.000000,0.071418,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,contact_rich_pick_and_place,model_misspecification,88,88,88,88,0,0,71,0,3,88,71,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.190038,0.000000,0.806818,0.000000,0.034091,0.806818,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,contact_rich_pick_and_place,out_of_distribution_action,88,88,88,88,0,0,68,0,0,0,0,0,15.435200,0.000000,0.000000,1.000000,1.000000,0.000000,0.178244,0.000000,0.772727,0.000000,0.000000,0.000000,0.175400,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,contact_rich_pick_and_place,multi_modal_valid_plans,88,88,0,0,88,12,54,0,12,0,0,0,6.284800,0.000000,0.000000,1.000000,0.000000,0.136364,0.140690,0.000000,0.613636,0.000000,0.136364,0.000000,0.071418,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,contact_rich_pick_and_place,sensor_corruption,88,88,88,88,0,0,70,0,4,88,70,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.139479,0.000000,0.795455,0.000000,0.045455,0.795455,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,contact_rich_pick_and_place,controller_instability,88,88,88,88,0,0,72,0,0,88,72,0,18.585600,0.000000,0.000000,1.000000,1.000000,0.000000,0.208268,0.000000,0.818182,0.000000,0.000000,0.818182,0.211200,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,deformable_object_handling,epistemic_unknown,88,88,88,87,0,0,59,0,7,87,59,0,18.855700,0.000000,0.000000,1.000000,0.988636,0.000000,0.084849,0.000000,0.670455,0.000000,0.079545,0.678161,0.214269,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,deformable_object_handling,aleatoric_sensor_noise,88,88,0,0,88,12,48,0,12,0,0,0,6.368800,0.000000,0.000000,1.000000,0.000000,0.136364,0.160375,0.000000,0.545455,0.000000,0.136364,0.000000,0.072373,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,deformable_object_handling,model_misspecification,88,88,88,88,0,0,76,0,0,88,76,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.236895,0.000000,0.863636,0.000000,0.000000,0.863636,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,deformable_object_handling,out_of_distribution_action,88,88,88,88,0,0,65,0,2,0,0,0,16.051200,0.000000,0.000000,1.000000,1.000000,0.000000,0.117858,0.000000,0.738636,0.000000,0.022727,0.000000,0.182400,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,deformable_object_handling,multi_modal_valid_plans,88,88,0,0,88,7,53,0,7,0,0,0,5.731800,0.000000,0.000000,1.000000,0.000000,0.079545,0.137223,0.000000,0.602273,0.000000,0.079545,0.000000,0.065134,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,deformable_object_handling,sensor_corruption,88,88,88,87,0,0,56,0,3,87,56,0,18.855700,0.000000,0.000000,1.000000,0.988636,0.000000,0.047882,0.000000,0.636364,0.000000,0.034091,0.643678,0.214269,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,deformable_object_handling,controller_instability,88,88,88,88,0,0,77,0,0,88,77,0,19.016800,0.000000,0.000000,1.000000,1.000000,0.000000,0.273125,0.000000,0.875000,0.000000,0.000000,0.875000,0.216100,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,mobile_navigation_under_sensor_noise,epistemic_unknown,88,88,88,87,0,0,65,0,8,87,64,0,18.490300,0.000000,0.000000,1.000000,0.988636,0.000000,0.055152,0.000000,0.738636,0.000000,0.090909,0.735632,0.210117,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,88,0,0,88,7,48,0,7,0,0,0,5.689800,0.000000,0.000000,1.000000,0.000000,0.079545,0.176607,0.000000,0.545455,0.000000,0.079545,0.000000,0.064657,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,mobile_navigation_under_sensor_noise,model_misspecification,88,88,88,88,0,0,72,0,4,88,72,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.173233,0.000000,0.818182,0.000000,0.045455,0.818182,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,88,88,88,0,0,61,0,3,2,1,0,15.594200,0.000000,0.000000,1.000000,1.000000,0.000000,0.132052,0.000000,0.693182,0.000000,0.034091,0.500000,0.177207,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,88,0,0,88,2,53,0,2,0,0,0,5.082800,0.000000,0.000000,1.000000,0.000000,0.022727,0.140895,0.000000,0.602273,0.000000,0.022727,0.000000,0.057759,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,mobile_navigation_under_sensor_noise,sensor_corruption,88,88,88,88,0,0,68,0,5,88,68,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.096884,0.000000,0.772727,0.000000,0.056818,0.772727,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,mobile_navigation_under_sensor_noise,controller_instability,88,88,88,88,0,0,72,0,1,88,72,0,18.647200,0.000000,0.000000,1.000000,1.000000,0.000000,0.199947,0.000000,0.818182,0.000000,0.011364,0.818182,0.211900,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,legged_locomotion_disturbance,epistemic_unknown,88,88,88,88,0,0,69,0,1,88,69,0,19.509600,0.000000,0.000000,1.000000,1.000000,0.000000,0.169356,0.000000,0.784091,0.000000,0.011364,0.784091,0.221700,0.000000
oracle_disagreement_type,combined_disagreement_stress,3,legged_locomotion_disturbance,aleatoric_sensor_noise,88,88,0,0,88,24,44,0,24,24,11,0,8.840800,0.000000,0.000000,1.000000,0.000000,0.272727,0.185504,0.000000,0.500000,0.000000,0.272727,0.458333,0.100464,0.000000
