seed,method,stress_level,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
8,robust_mpc_fallback,0.780000,48,0.617825,0.029454,0.104949,0.011535,0.194444,0.043859,0.215278,0.108726,0.093750,0.053190,0.165738,0.011253,0.215722,0.045127,0.262518,0.044575,0.611111,0.086632,0.961806,0.020027
8,robust_mpc_fallback,0.890000,48,0.626309,0.027492,0.098219,0.008842,0.166667,0.043498,0.229167,0.114517,0.111111,0.061771,0.177743,0.009880,0.188822,0.039904,0.278169,0.038611,0.694444,0.073002,0.965278,0.019351
8,robust_mpc_fallback,1.000000,48,0.606048,0.030947,0.091956,0.009148,0.121528,0.039794,0.222222,0.111465,0.121528,0.065780,0.186005,0.010096,0.198044,0.043216,0.257500,0.043026,0.732639,0.073264,0.927083,0.030613
8,worldbench_diagnostic_probe,0.000000,48,0.597585,0.010933,0.071701,0.009450,0.524306,0.059155,0.375000,0.138409,0.225694,0.113215,0.249741,0.004134,0.280306,0.031954,0.265024,0.028712,0.965278,0.025657,1.000000,0.000000
8,worldbench_diagnostic_probe,0.110000,48,0.587737,0.011104,0.071085,0.009197,0.541667,0.056295,0.378472,0.137806,0.236111,0.117457,0.254933,0.003194,0.282461,0.030319,0.252897,0.026914,0.979167,0.015759,1.000000,0.000000
8,worldbench_diagnostic_probe,0.220000,48,0.578301,0.009338,0.074292,0.008781,0.527778,0.053569,0.378472,0.137806,0.215278,0.110880,0.255121,0.005910,0.287999,0.029212,0.236273,0.025902,0.958333,0.035737,1.000000,0.000000
8,worldbench_diagnostic_probe,0.330000,48,0.563124,0.010447,0.074730,0.009131,0.496528,0.059553,0.378472,0.136079,0.236111,0.117457,0.261741,0.003721,0.294634,0.029554,0.215500,0.026121,0.979167,0.015759,1.000000,0.000000
8,worldbench_diagnostic_probe,0.440000,48,0.558462,0.010155,0.073853,0.009465,0.500000,0.055021,0.378472,0.137806,0.243056,0.121076,0.266347,0.003104,0.293567,0.031067,0.209543,0.027842,0.989583,0.015088,1.000000,0.000000
8,worldbench_diagnostic_probe,0.560000,48,0.543484,0.009923,0.076388,0.009350,0.444444,0.046983,0.381944,0.137193,0.232639,0.116611,0.268015,0.004222,0.301617,0.030358,0.187820,0.026068,0.979167,0.020917,1.000000,0.000000
8,worldbench_diagnostic_probe,0.670000,48,0.540053,0.010536,0.078607,0.010155,0.437500,0.059661,0.402778,0.134010,0.229167,0.116564,0.268995,0.005504,0.302142,0.031095,0.178821,0.028031,0.968750,0.030224,1.000000,0.000000
8,worldbench_diagnostic_probe,0.780000,48,0.531140,0.010663,0.078208,0.010225,0.461806,0.060146,0.399306,0.134329,0.243056,0.120685,0.274311,0.003915,0.306106,0.030441,0.167065,0.027560,0.979167,0.015759,1.000000,0.000000
8,worldbench_diagnostic_probe,0.890000,48,0.518529,0.009834,0.078923,0.010382,0.423611,0.056679,0.402778,0.133656,0.250000,0.123796,0.279330,0.003887,0.312607,0.029926,0.149368,0.026964,0.989583,0.015088,1.000000,0.000000
8,worldbench_diagnostic_probe,1.000000,48,0.514087,0.010729,0.080069,0.009920,0.378472,0.049346,0.423611,0.131201,0.232639,0.117016,0.279064,0.004445,0.308220,0.029128,0.142590,0.025666,0.975694,0.023804,1.000000,0.000000
9,bayesian_active_model_selection,0.000000,48,0.613521,0.013770,0.108524,0.015075,0.486111,0.062909,0.548611,0.113827,0.024306,0.021726,0.163157,0.015340,0.280110,0.040171,0.260558,0.037117,0.572917,0.106060,1.000000,0.000000
9,bayesian_active_model_selection,0.110000,48,0.594726,0.014001,0.118982,0.018844,0.493056,0.065216,0.506944,0.115067,0.031250,0.023132,0.160308,0.015725,0.311578,0.052125,0.220749,0.047858,0.538194,0.105763,1.000000,0.000000
9,bayesian_active_model_selection,0.220000,48,0.599851,0.013851,0.113263,0.014941,0.465278,0.063749,0.513889,0.109106,0.017361,0.020027,0.163466,0.016230,0.286011,0.040939,0.236246,0.037561,0.545139,0.106431,1.000000,0.000000
9,bayesian_active_model_selection,0.330000,48,0.594158,0.016061,0.113701,0.016543,0.479167,0.052939,0.548611,0.114242,0.017361,0.017506,0.167367,0.016512,0.283505,0.046119,0.226859,0.041859,0.572917,0.110430,1.000000,0.000000
9,bayesian_active_model_selection,0.440000,48,0.593462,0.015733,0.109947,0.014140,0.430556,0.051314,0.541667,0.109395,0.038194,0.032608,0.172634,0.015356,0.271653,0.039505,0.230735,0.034152,0.597222,0.100532,1.000000,0.000000
9,bayesian_active_model_selection,0.560000,48,0.583271,0.017920,0.114812,0.015684,0.413194,0.053264,0.541667,0.106769,0.027778,0.022462,0.173095,0.015532,0.279807,0.045655,0.209518,0.041970,0.590278,0.100119,1.000000,0.000000
9,bayesian_active_model_selection,0.670000,48,0.590641,0.017722,0.109981,0.012431,0.402778,0.059826,0.541667,0.103621,0.034722,0.029111,0.175644,0.014950,0.258451,0.037423,0.225731,0.033726,0.593750,0.093750,1.000000,0.000000
9,bayesian_active_model_selection,0.780000,48,0.588649,0.019632,0.103846,0.011492,0.402778,0.059826,0.604167,0.110310,0.045139,0.036053,0.188983,0.015677,0.243057,0.033405,0.227900,0.029869,0.666667,0.096776,1.000000,0.000000
9,bayesian_active_model_selection,0.890000,48,0.571648,0.020545,0.110457,0.010966,0.333333,0.052378,0.548611,0.101527,0.038194,0.029565,0.184552,0.014659,0.262573,0.035254,0.197929,0.032478,0.631944,0.091220,0.993056,0.009522
9,bayesian_active_model_selection,1.000000,48,0.567099,0.017906,0.112675,0.012114,0.416667,0.059957,0.545139,0.107316,0.034722,0.025657,0.185079,0.016095,0.266284,0.034993,0.188894,0.032973,0.618056,0.093271,0.996528,0.006806
9,conformal_risk_filter,0.000000,48,0.282531,0.038665,0.069799,0.010505,0.256944,0.051429,0.020833,0.018518,0.069444,0.039906,0.168528,0.012699,0.650359,0.060774,-0.109691,0.057519,0.579861,0.070802,0.451389,0.068056
9,conformal_risk_filter,0.110000,48,0.307936,0.036249,0.077033,0.012014,0.253472,0.050530,0.024306,0.021726,0.076389,0.042350,0.162398,0.012033,0.617542,0.055154,-0.085215,0.053128,0.552083,0.067496,0.500000,0.065246
9,conformal_risk_filter,0.220000,48,0.274302,0.039006,0.060420,0.009775,0.256944,0.045577,0.041667,0.034388,0.086806,0.047639,0.177557,0.011622,0.632739,0.057664,-0.110482,0.054393,0.638889,0.066917,0.420139,0.067379
9,conformal_risk_filter,0.330000,48,0.255772,0.033361,0.054618,0.008995,0.222222,0.044924,0.069444,0.052227,0.145833,0.074472,0.189577,0.008505,0.644192,0.045104,-0.133828,0.041450,0.715278,0.051429,0.378472,0.053926
9,conformal_risk_filter,0.440000,48,0.273533,0.038754,0.063864,0.010587,0.215278,0.041218,0.059028,0.048133,0.121528,0.067203,0.180602,0.010601,0.622583,0.052421,-0.120195,0.049206,0.663194,0.059553,0.423611,0.066651
9,conformal_risk_filter,0.560000,48,0.230768,0.029905,0.051150,0.009748,0.170139,0.042939,0.048611,0.032198,0.159722,0.085325,0.196501,0.009766,0.653776,0.039597,-0.164451,0.037234,0.750000,0.055874,0.340278,0.054985
9,conformal_risk_filter,0.670000,48,0.255200,0.039671,0.055118,0.011872,0.236111,0.053125,0.062500,0.047276,0.138889,0.075549,0.190241,0.011887,0.619382,0.048588,-0.135200,0.045131,0.715278,0.066651,0.381944,0.071446
9,conformal_risk_filter,0.780000,48,0.233714,0.034938,0.046150,0.009795,0.142361,0.043486,0.072917,0.043396,0.149306,0.078561,0.199862,0.010075,0.625343,0.045091,-0.154387,0.042215,0.770833,0.057233,0.333333,0.060741
9,conformal_risk_filter,0.890000,48,0.240456,0.047061,0.041715,0.009792,0.159722,0.043452,0.111111,0.066206,0.145833,0.077583,0.205661,0.010154,0.602448,0.058016,-0.141947,0.053718,0.812500,0.055555,0.333333,0.077201
9,conformal_risk_filter,1.000000,48,0.255091,0.040815,0.046514,0.009430,0.166667,0.048632,0.083333,0.057542,0.135417,0.071246,0.200553,0.010201,0.581070,0.052140,-0.125891,0.049696,0.784722,0.060709,0.371528,0.068940
9,failure_aware_rl_recovery,0.000000,48,0.685987,0.045344,0.095804,0.015075,0.281250,0.056844,0.125000,0.094551,0.031250,0.026913,0.169043,0.016723,0.192409,0.059053,0.356887,0.064068,0.541667,0.114878,1.000000,0.000000
9,failure_aware_rl_recovery,0.110000,48,0.685454,0.043902,0.097143,0.014281,0.291667,0.042950,0.125000,0.094551,0.024306,0.019427,0.169299,0.017214,0.188851,0.056234,0.353231,0.060936,0.531250,0.116170,1.000000,0.000000
9,failure_aware_rl_recovery,0.220000,48,0.689168,0.041255,0.088563,0.011159,0.295139,0.047886,0.125000,0.094551,0.024306,0.021726,0.176581,0.016681,0.161566,0.047388,0.370723,0.052322,0.583333,0.110898,1.000000,0.000000
9,failure_aware_rl_recovery,0.330000,48,0.689083,0.039079,0.087084,0.010263,0.184028,0.034028,0.125000,0.092016,0.052083,0.039095,0.184040,0.015618,0.153493,0.044277,0.368670,0.048173,0.621528,0.101425,1.000000,0.000000
9,failure_aware_rl_recovery,0.440000,48,0.681507,0.040809,0.090834,0.011539,0.236111,0.051314,0.125000,0.094551,0.048611,0.032198,0.183105,0.016069,0.161215,0.047655,0.353500,0.052372,0.600694,0.101425,1.000000,0.000000
9,failure_aware_rl_recovery,0.560000,48,0.678427,0.039099,0.087157,0.009513,0.236111,0.051314,0.125000,0.094551,0.062500,0.034559,0.191736,0.014783,0.149472,0.043091,0.352465,0.047143,0.652778,0.091155,1.000000,0.000000
9,failure_aware_rl_recovery,0.670000,48,0.678582,0.037817,0.087194,0.009766,0.256944,0.053236,0.128472,0.094421,0.062500,0.039658,0.192616,0.014848,0.145287,0.041754,0.351924,0.046462,0.649306,0.090324,1.000000,0.000000
9,failure_aware_rl_recovery,0.780000,48,0.672134,0.035916,0.085993,0.008552,0.218750,0.049744,0.131944,0.091737,0.065972,0.040966,0.197949,0.014512,0.139851,0.038319,0.344385,0.042014,0.677083,0.088294,1.000000,0.000000
9,failure_aware_rl_recovery,0.890000,48,0.681330,0.034993,0.079828,0.009310,0.187500,0.041976,0.125000,0.094551,0.118056,0.068056,0.212740,0.013358,0.119201,0.038632,0.356789,0.041821,0.753472,0.077194,1.000000,0.000000
9,failure_aware_rl_recovery,1.000000,48,0.666338,0.034477,0.085493,0.009766,0.180556,0.052227,0.131944,0.092251,0.104167,0.058863,0.208531,0.013527,0.136994,0.039279,0.332281,0.041950,0.722222,0.079217,1.000000,0.000000
9,information_gain_probe_policy,0.000000,48,0.586122,0.012339,0.097487,0.012086,0.493056,0.060709,0.381944,0.130115,0.045139,0.030354,0.214439,0.014238,0.319125,0.041815,0.221543,0.037807,0.694444,0.097910,1.000000,0.000000
9,information_gain_probe_policy,0.110000,48,0.580116,0.014647,0.099210,0.015202,0.451389,0.060709,0.381944,0.129386,0.076389,0.048591,0.219548,0.013454,0.324157,0.049056,0.208170,0.045522,0.711806,0.091106,1.000000,0.000000
9,information_gain_probe_policy,0.220000,48,0.574057,0.012308,0.100738,0.012974,0.458333,0.059562,0.381944,0.123398,0.069444,0.042210,0.218712,0.013418,0.322921,0.043110,0.199335,0.039346,0.694444,0.087717,1.000000,0.000000
9,information_gain_probe_policy,0.330000,48,0.567423,0.010203,0.091656,0.010426,0.454861,0.060538,0.371528,0.124649,0.111111,0.061771,0.233462,0.011235,0.308008,0.034990,0.202357,0.031618,0.777778,0.072351,1.000000,0.000000
9,information_gain_probe_policy,0.440000,48,0.559454,0.010745,0.094253,0.011678,0.361111,0.050851,0.392361,0.130670,0.090278,0.052340,0.233705,0.012660,0.313884,0.039392,0.188504,0.034750,0.763889,0.081860,1.000000,0.000000
9,information_gain_probe_policy,0.560000,48,0.547354,0.012348,0.099649,0.012148,0.406250,0.057465,0.388889,0.127313,0.097222,0.053125,0.233566,0.011596,0.324695,0.041734,0.164630,0.037951,0.746528,0.072779,1.000000,0.000000
9,information_gain_probe_policy,0.670000,48,0.545680,0.012711,0.096199,0.011355,0.347222,0.050383,0.388889,0.120439,0.107639,0.057943,0.237119,0.011259,0.317651,0.039401,0.166531,0.035851,0.756944,0.068747,0.993056,0.009522
9,information_gain_probe_policy,0.780000,48,0.537982,0.012183,0.091540,0.011620,0.357639,0.052369,0.444444,0.128422,0.152778,0.080107,0.253236,0.009825,0.312393,0.034900,0.158563,0.031220,0.840278,0.057508,0.996528,0.006806
9,information_gain_probe_policy,0.890000,48,0.534947,0.012741,0.091853,0.009393,0.388889,0.065488,0.430556,0.122194,0.131944,0.067357,0.251062,0.009480,0.304139,0.033330,0.156362,0.029404,0.826389,0.058324,0.996528,0.006806
9,information_gain_probe_policy,1.000000,48,0.528416,0.013715,0.089042,0.009271,0.357639,0.051457,0.427083,0.124902,0.142361,0.076579,0.258676,0.009818,0.304493,0.034407,0.150686,0.031724,0.847222,0.058223,0.996528,0.006806
9,oracle_disagreement_type,0.000000,48,0.688420,0.031271,0.070962,0.003488,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.155284,0.017033,0.117064,0.028937,0.423604,0.033355,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.110000,48,0.685988,0.030461,0.071214,0.003196,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.157416,0.017398,0.113201,0.028820,0.419126,0.032097,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.220000,48,0.679005,0.031005,0.072604,0.003027,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.159547,0.017765,0.114663,0.029721,0.407593,0.033062,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.330000,48,0.669004,0.031711,0.075007,0.003074,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.161678,0.018131,0.119550,0.029763,0.390814,0.032543,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.440000,48,0.662627,0.032250,0.075747,0.002991,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.121072,0.029843,0.381316,0.032790,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.560000,48,0.654110,0.032697,0.078270,0.003270,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.166134,0.018898,0.123704,0.031390,0.365621,0.033883,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.670000,48,0.652371,0.032598,0.077653,0.003293,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.168266,0.019265,0.120433,0.031500,0.363749,0.034144,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.780000,48,0.640031,0.033459,0.081152,0.003253,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.170397,0.019633,0.128738,0.031889,0.342219,0.033897,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,0.890000,48,0.632899,0.034381,0.082757,0.003574,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172528,0.020000,0.130438,0.033663,0.330063,0.036307,0.750000,0.123796,1.000000,0.000000
9,oracle_disagreement_type,1.000000,48,0.631752,0.033481,0.082622,0.003634,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.174659,0.020368,0.127457,0.033166,0.327722,0.034746,0.750000,0.123796,1.000000,0.000000
9,recovery_first_policy,0.000000,48,0.711865,0.038428,0.094949,0.013362,0.211806,0.057327,0.125000,0.094551,0.062500,0.039658,0.160482,0.014672,0.168438,0.049511,0.389877,0.054043,0.559028,0.102238,0.996528,0.006806
9,recovery_first_policy,0.110000,48,0.718002,0.035201,0.089709,0.012015,0.201389,0.038855,0.121528,0.092139,0.055556,0.034158,0.166257,0.014911,0.149412,0.043468,0.402735,0.047286,0.586806,0.101541,0.993056,0.009522
9,recovery_first_policy,0.220000,48,0.713249,0.033572,0.091101,0.010715,0.243056,0.052340,0.121528,0.092139,0.045139,0.033325,0.167882,0.014351,0.149566,0.040514,0.393781,0.044116,0.586806,0.096281,0.993056,0.009522
9,recovery_first_policy,0.330000,48,0.697558,0.031522,0.091164,0.011915,0.208333,0.051005,0.118056,0.089651,0.086806,0.050530,0.173477,0.013430,0.159665,0.041096,0.371743,0.043258,0.611111,0.087176,0.982639,0.017506
9,recovery_first_policy,0.440000,48,0.702749,0.033328,0.079269,0.010554,0.159722,0.048591,0.121528,0.092139,0.121528,0.065057,0.189382,0.011710,0.137747,0.040746,0.388151,0.043900,0.701389,0.075314,0.965278,0.021658
9,recovery_first_policy,0.560000,48,0.705063,0.029705,0.077409,0.009973,0.190972,0.057533,0.118056,0.089651,0.114583,0.060080,0.194244,0.011573,0.123805,0.035022,0.391153,0.037764,0.718750,0.072235,0.965278,0.019351
9,recovery_first_policy,0.670000,48,0.693849,0.032313,0.085005,0.012253,0.194444,0.042766,0.121528,0.092139,0.100694,0.055653,0.186036,0.014157,0.137270,0.040175,0.371265,0.042757,0.656250,0.087216,0.975694,0.016817
9,recovery_first_policy,0.780000,48,0.668780,0.028824,0.073976,0.009438,0.170139,0.052818,0.104167,0.080573,0.128472,0.069623,0.203699,0.011239,0.149287,0.032646,0.347402,0.035098,0.750000,0.067386,0.927083,0.032121
9,recovery_first_policy,0.890000,48,0.672606,0.031944,0.066969,0.006305,0.166667,0.041265,0.114583,0.087080,0.125000,0.064883,0.211143,0.010342,0.128890,0.030917,0.359140,0.034580,0.781250,0.060863,0.916667,0.035069
9,recovery_first_policy,1.000000,48,0.673582,0.030013,0.074820,0.009877,0.149306,0.040384,0.118056,0.089651,0.138889,0.073647,0.207920,0.011372,0.131882,0.037115,0.350449,0.039272,0.753472,0.066673,0.940972,0.028340
9,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.607941,0.013404,0.117622,0.015782,0.628472,0.062461,0.500000,0.109610,0.000000,0.000000,0.184523,0.016060,0.320663,0.041795,0.220005,0.038214,0.506944,0.111730,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.110000,48,0.614216,0.016280,0.113384,0.014908,0.590278,0.055838,0.531250,0.110323,0.000000,0.000000,0.189552,0.016569,0.300242,0.040381,0.232085,0.037969,0.531250,0.110323,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.220000,48,0.608416,0.015219,0.114075,0.014238,0.642361,0.054145,0.520833,0.109880,0.006944,0.009522,0.191117,0.016393,0.298586,0.039028,0.223670,0.035310,0.531250,0.107280,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.330000,48,0.605271,0.016907,0.111732,0.014182,0.576389,0.060709,0.559028,0.114047,0.000000,0.000000,0.197685,0.017695,0.289284,0.036209,0.221081,0.034034,0.565972,0.114977,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.440000,48,0.611137,0.017605,0.108345,0.010013,0.555556,0.056155,0.572917,0.105613,0.000000,0.000000,0.199456,0.016175,0.269230,0.027675,0.233158,0.023533,0.576389,0.106083,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.560000,48,0.619256,0.023941,0.099631,0.008176,0.597222,0.060611,0.625000,0.109826,0.003472,0.006806,0.210255,0.017335,0.236435,0.026388,0.252890,0.027360,0.635417,0.109029,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.670000,48,0.606330,0.021634,0.107601,0.009162,0.517361,0.049823,0.559028,0.103159,0.000000,0.000000,0.203097,0.016932,0.256742,0.030625,0.227439,0.028470,0.576389,0.105188,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.780000,48,0.598172,0.024352,0.109360,0.011390,0.503472,0.060342,0.579861,0.107427,0.006944,0.009522,0.208317,0.017535,0.259198,0.037212,0.211758,0.034674,0.604167,0.108144,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,0.890000,48,0.599587,0.026631,0.106008,0.008656,0.461806,0.048864,0.583333,0.104304,0.006944,0.013611,0.211970,0.016996,0.242512,0.032549,0.217989,0.033541,0.621528,0.105986,1.000000,0.000000
9,risk_bounded_typed_disagreement_protocol_v5,1.000000,48,0.586709,0.023160,0.109663,0.010691,0.461806,0.061699,0.576389,0.106972,0.006944,0.009522,0.213748,0.017682,0.260117,0.034485,0.195062,0.034391,0.618056,0.106083,0.996528,0.006806
9,robust_mpc_fallback,0.000000,48,0.646799,0.035944,0.108239,0.015058,0.222222,0.055306,0.239583,0.119086,0.031250,0.023132,0.139935,0.012987,0.236883,0.055316,0.309955,0.058704,0.482639,0.114358,0.996528,0.006806
9,robust_mpc_fallback,0.110000,48,0.650689,0.031695,0.107590,0.012714,0.194444,0.042766,0.236111,0.117457,0.020833,0.023068,0.141009,0.012537,0.222881,0.048309,0.315283,0.049668,0.486111,0.108235,1.000000,0.000000
9,robust_mpc_fallback,0.220000,48,0.633532,0.029507,0.114129,0.014188,0.166667,0.045621,0.208333,0.104077,0.034722,0.029111,0.141509,0.012227,0.245042,0.048692,0.282629,0.050385,0.479167,0.102300,0.996528,0.006806
9,robust_mpc_fallback,0.330000,48,0.637434,0.033389,0.107450,0.013899,0.180556,0.047483,0.236111,0.117457,0.048611,0.032198,0.149356,0.012744,0.223117,0.051669,0.293438,0.052825,0.531250,0.105949,0.986111,0.013170
9,robust_mpc_fallback,0.440000,48,0.630947,0.030181,0.106636,0.012743,0.156250,0.045001,0.222222,0.111040,0.062500,0.039658,0.153188,0.012280,0.223073,0.046525,0.285297,0.047106,0.552083,0.099264,0.982639,0.014556
9,robust_mpc_fallback,0.560000,48,0.627196,0.024566,0.102935,0.011159,0.149306,0.037970,0.215278,0.107852,0.083333,0.047649,0.162183,0.010971,0.214142,0.039235,0.281100,0.038744,0.607639,0.083946,0.972222,0.017758
9,robust_mpc_fallback,0.670000,48,0.635342,0.028219,0.096169,0.010738,0.166667,0.053273,0.225694,0.113215,0.097222,0.056575,0.169302,0.011199,0.191801,0.041647,0.298382,0.041515,0.652778,0.086359,0.968750,0.018598
9,robust_mpc_fallback,0.780000,48,0.611614,0.027767,0.108071,0.012441,0.152778,0.045448,0.208333,0.104530,0.086806,0.052369,0.164398,0.012004,0.224536,0.043820,0.251140,0.041741,0.600694,0.087396,0.965278,0.027439
